#melhor.pose.x;melhor.pose.y;melhor.pose.z;melhor.ypr.x;melhor.ypr.y;melhor.ypr.z;pior.pose.x;pior.pose.y;pior.pose.z;pior.ypr.x;pior.ypr.y;pior.ypr.z;media.pose.x;media.pose.y;media.pose.z;media.ypr.x;media.ypr.y;media.ypr.z;
-69.7589;16.3954;-41.2051;-0.0161386;-0.0636252;-1.54552;-72.8782;4.19214;-44.0424;0.0302499;-0.0629021;-1.40118;-69.675;13.8418;-44.2254;-0.0232753;-0.0636504;-1.49161;
-69.3584;14.6143;-41.2576;-0.0130302;-0.0581505;-1.44718;-68.8315;7.62289;-56.2825;-0.115847;0.0677236;-1.29297;-69.3457;12.1314;-43.7782;-0.0297143;-0.0697798;-1.39527;
-68.6755;11.5986;-40.5946;-0.0424014;-0.0907206;-1.29419;-68.1006;5.67063;-56.5918;-0.115259;0.0790386;-1.19239;-68.9367;10.2968;-43.5367;-0.0284311;-0.0729271;-1.29803;
-67.6784;9.89988;-39.7508;-0.0729264;-0.0902493;-1.23532;-67.1479;3.88653;-56.8076;-0.117228;0.0679015;-1.08361;-68.1848;8.60196;-43.233;-0.0275725;-0.0778699;-1.20008;
-66.8333;8.05205;-39.6005;-0.0756931;-0.0954837;-1.13738;-66.7107;2.69141;-57.284;-0.0850095;0.0357667;-1.04587;-67.2993;6.74931;-43.2096;-0.0278123;-0.0802582;-1.09765;
-65.8791;6.3822;-39.5276;-0.0696597;-0.0858637;-1.03626;-65.6446;1.06208;-57.3988;-0.082966;0.0203278;-0.952687;-66.3043;5.20105;-42.8786;-0.0236506;-0.081231;-1.00111;
-64.7879;4.82799;-39.3904;-0.0754063;-0.078535;-0.932457;-64.3731;-0.453898;-57.5191;-0.0731005;0.0286344;-0.838576;-65.0663;3.64275;-42.576;-0.0238894;-0.0854835;-0.901718;
-63.4364;3.40704;-39.3621;-0.0848253;-0.0925893;-0.812413;-62.866;-1.80623;-57.6763;-0.0663495;0.0278487;-0.730569;-63.6014;2.28549;-42.4383;-0.0222295;-0.0864403;-0.792648;
-61.9014;2.16088;-39.2516;-0.0906959;-0.0947131;-0.705211;-61.3546;-3.08547;-57.8301;-0.0636878;0.0413475;-0.637807;-62.1941;1.10295;-42.0687;-0.0221631;-0.0882303;-0.694672;
-60.3101;0.995671;-39.3685;-0.0910788;-0.089279;-0.615204;-58.2087;-3.85069;-58.0039;-0.0976823;0.0500229;-0.465392;-60.6229;-0.0372372;-41.9904;-0.0251824;-0.0880295;-0.593064;
-58.6974;0.396423;-40.3059;-0.0341636;-0.0841214;-0.563291;-56.523;-4.53497;-58.2364;-0.0855526;0.049169;-0.351545;-59.007;-0.896839;-41.6006;-0.0248501;-0.0896412;-0.496961;
-56.6941;0.0106665;-41.0033;-0.0768677;-0.0732415;-0.412834;-58.1003;-8.63191;-49.3961;0.0898323;0.0155043;-0.313824;-57.2242;-1.57602;-41.1644;-0.0264424;-0.0911844;-0.399261;
-54.6871;-0.670157;-40.9003;-0.0709899;-0.0671153;-0.298248;-54.2599;-6.39449;-54.557;0.0229901;0.00117583;-0.230614;-55.3623;-2.16431;-40.9387;-0.0268328;-0.0941198;-0.299453;
-52.6447;-1.12861;-40.9636;-0.0720561;-0.0624246;-0.220274;-54.0804;-9.0748;-49.6631;0.134385;-0.00217703;-0.124864;-53.4221;-2.53112;-40.6405;-0.0263481;-0.0947146;-0.200703;
-50.6256;-1.44564;-40.9839;-0.068241;-0.0685629;-0.117256;-52.0459;-9.00165;-49.5625;0.147112;0.00556715;0.000903441;-51.5008;-2.73721;-40.501;-0.0277018;-0.0952886;-0.103164;
-48.6325;-1.25685;-40.7872;-0.0498604;-0.0710981;0.0197369;-50.1602;-8.85945;-49.6498;0.162773;0.00155327;0.108469;-49.5186;-2.7659;-40.423;-0.026791;-0.0933854;-0.0074243;
-46.5577;-1.03725;-40.7525;-0.0569697;-0.0713664;0.120946;-48.0741;-8.42815;-49.9382;0.139844;0.0226404;0.225187;-47.6164;-2.58142;-39.9576;-0.0263858;-0.0958689;0.0910071;
-44.6602;-0.724433;-40.7372;-0.060089;-0.0738601;0.172255;-46.7969;-3.87531;-54.1282;-0.0502298;0.0428519;0.179699;-45.6646;-2.26876;-39.9448;-0.0262301;-0.0961018;0.140265;
-42.5929;-0.449114;-40.7306;-0.061785;-0.0804127;0.0847471;-32.9592;-2.80754;-53.1307;0.0290966;0.101918;0.162202;-43.7744;-2.19957;-39.7419;-0.0244541;-0.0963344;0.0550362;
-40.6245;-0.549967;-40.6645;-0.0426981;-0.0754865;-0.0250668;-31.0663;-2.84359;-53.3246;0.0151616;0.093692;0.050016;-41.7513;-2.287;-39.5522;-0.0257245;-0.0975903;-0.0593549;
-38.6107;-1.058;-40.7491;-0.0477406;-0.0816935;-0.217542;-30.4441;-4.42738;-52.8327;0.127599;0.0880627;-0.236997;-39.9354;-2.76872;-39.2012;-0.0245404;-0.101722;-0.258684;
-37.5892;-2.5016;-40.4778;-0.0663535;-0.0840926;-0.559076;-28.7826;-5.45216;-53.123;0.123427;0.0967054;-0.543422;-38.3288;-3.80491;-39.1037;-0.026431;-0.102393;-0.5562;
-35.7412;-3.92313;-39.3888;0.0109714;-0.0809384;-0.752692;-27.4691;-6.97524;-53.4044;0.126747;0.0972257;-0.847128;-37.0505;-5.26626;-38.7485;-0.0296398;-0.10461;-0.853155;
-34.4895;-5.73492;-39.4189;0.00620668;-0.0623929;-1.06136;-26.7141;-8.80039;-53.7275;0.120945;0.0822076;-1.14785;-36.2231;-7.03611;-38.7855;-0.0310783;-0.103151;-1.15437;
-34.4568;-7.54764;-39.2782;0.00514572;-0.0742854;-1.36064;-26.355;-10.764;-54.0842;0.112082;0.0853777;-1.4461;-36.0031;-9.05525;-38.8658;-0.0316561;-0.102283;-1.45422;
-34.438;-9.66686;-39.2378;0.0022313;-0.0788515;-1.63618;-26.7202;-12.7508;-54.361;0.110423;0.0782039;-1.75213;-36.4409;-11.0371;-38.7202;-0.0309737;-0.10163;-1.75731;
-35.1851;-11.3334;-39.1308;-0.00913736;-0.0789465;-1.94246;-28.9131;-11.1299;-53.7851;-0.0634121;0.113103;-2.0298;-37.3846;-12.7981;-38.6459;-0.0335486;-0.102817;-2.0553;
-36.2348;-13.017;-39.1889;0.000959352;-0.0845276;-2.20097;-30.0119;-12.6955;-53.8686;-0.0148731;0.0973251;-2.2547;-38.8148;-14.3018;-38.6039;-0.0320593;-0.103652;-2.3171;
-37.9155;-14.2422;-37.159;-0.0646861;-0.110429;-2.32585;-31.4466;-14.154;-54.34;-0.0199478;0.0977167;-2.30511;-40.1833;-15.6617;-38.6013;-0.0306562;-0.101673;-2.36695;
-38.6646;-16.159;-39.0033;0.0033173;-0.0882744;-2.17428;-32.6899;-15.7548;-54.58;-0.022715;0.106927;-2.23359;-41.5847;-17.13;-38.2067;-0.0310498;-0.104114;-2.28969;
-40.2932;-17.1215;-35.4624;-0.0302778;-0.12015;-2.02686;-41.3949;-20.2314;-50.7092;-0.116011;-0.011966;-2.16874;-42.8056;-18.7492;-38.1517;-0.0293431;-0.103243;-2.19036;
-40.9294;-18.9378;-35.358;-0.0299666;-0.117145;-1.93279;-42.2586;-22.0818;-50.7171;-0.108987;-0.0142476;-2.06843;-43.7771;-20.4783;-38.0234;-0.0276033;-0.104849;-2.09076;
-41.5266;-20.8957;-35.1083;-0.033844;-0.120051;-1.82896;-43.2253;-23.9512;-50.7069;-0.113781;-0.00673724;-1.98224;-44.6154;-22.2616;-37.6995;-0.0283614;-0.106979;-1.98871;
-41.9521;-22.6757;-34.7015;-0.0617981;-0.144113;-1.76791;-43.8218;-25.8821;-50.8045;-0.113447;-0.00309882;-1.88968;-45.1844;-24.11;-37.5256;-0.0270926;-0.105322;-1.8884;
-42.189;-24.6079;-34.6796;-0.0520919;-0.138535;-1.64742;-44.2426;-27.8565;-50.9089;-0.116644;0.00104719;-1.79017;-45.5613;-26.0544;-37.2057;-0.0262334;-0.10654;-1.78559;
-42.0954;-26.5327;-34.4951;-0.0654718;-0.128952;-1.55328;-44.5088;-29.9922;-50.8526;-0.126075;-0.00381386;-1.68679;-45.8114;-28.025;-36.896;-0.0264123;-0.108023;-1.68589;
-41.8582;-28.5031;-34.3459;-0.0626962;-0.137547;-1.46864;-44.2024;-31.9613;-49.8629;-0.0869798;-0.04983;-1.57828;-45.8306;-29.996;-36.7066;-0.027506;-0.109946;-1.5854;
-41.495;-30.4248;-34.3722;-0.0642106;-0.138242;-1.35855;-43.9489;-34.0984;-49.798;-0.0726074;-0.0462359;-1.46736;-45.6942;-31.9886;-36.6125;-0.0287814;-0.109967;-1.4868;
-40.7698;-32.4046;-33.9978;-0.0547253;-0.138748;-1.26104;-43.5144;-36.0328;-49.5924;-0.0814523;-0.0568174;-1.35633;-45.3176;-33.8754;-36.2679;-0.0276533;-0.111849;-1.38699;
-39.8812;-34.2474;-33.7318;-0.0709846;-0.144546;-1.15403;-43.014;-37.8359;-49.6047;-0.095863;-0.0589247;-1.25786;-44.734;-35.7967;-36.1883;-0.0285559;-0.111942;-1.27656;
-38.884;-36.1451;-33.6454;-0.0665744;-0.160054;-1.04555;-42.1496;-39.6906;-49.5823;-0.0967196;-0.0551901;-1.14505;-43.7969;-37.5461;-35.8113;-0.0283267;-0.11454;-1.17289;
-37.7269;-37.93;-33.3932;-0.0673044;-0.166963;-0.948918;-41.1615;-41.4745;-49.6316;-0.101079;-0.0523781;-1.04147;-42.7065;-39.2546;-35.5659;-0.0304498;-0.11601;-1.06923;
-36.2977;-39.5508;-33.0527;-0.0608669;-0.131172;-0.807771;-40.0322;-43.1321;-49.5122;-0.0800761;-0.0519495;-0.950628;-41.3721;-40.8524;-35.1196;-0.0325543;-0.121047;-0.963015;
-34.9169;-40.9377;-32.9513;-0.0371516;-0.147199;-0.719912;-38.8906;-44.7263;-49.5384;-0.0730618;-0.0649425;-0.858314;-39.88;-42.3553;-35.0572;-0.0343485;-0.120779;-0.858507;
-33.3216;-42.2307;-32.6771;-0.0506338;-0.153363;-0.625035;-37.4372;-46.1964;-49.5952;-0.0738643;-0.0653707;-0.765935;-38.2753;-43.6921;-35.0383;-0.0350867;-0.120777;-0.755201;
-31.3149;-43.3145;-32.4871;-0.0553644;-0.117092;-0.51858;-35.9728;-47.2566;-49.4999;-0.0591605;-0.0632405;-0.647243;-36.7725;-44.9217;-34.9025;-0.0348952;-0.118558;-0.657451;
-30.0018;-44.8038;-28.0551;0.0274842;-0.201869;-0.457516;-34.1991;-48.3699;-49.5096;-0.0784511;-0.0737265;-0.542771;-35.1598;-45.9893;-34.7176;-0.035213;-0.119539;-0.558516;
-28.6397;-45.4497;-32.2189;-0.0509162;-0.120791;-0.403858;-32.3321;-49.2595;-49.5262;-0.0809744;-0.071356;-0.443937;-33.1838;-46.758;-34.2163;-0.032172;-0.123186;-0.453853;
-26.7742;-46.037;-32.1492;-0.0532131;-0.120369;-0.300964;-30.5577;-49.9209;-49.5795;-0.084398;-0.0607682;-0.337142;-31.2145;-47.4604;-34.0996;-0.0345815;-0.120226;-0.352613;
-24.303;-46.3451;-27.3123;0.0118339;-0.179336;-0.148589;-28.7354;-50.4817;-49.5757;-0.085904;-0.0873921;-0.240885;-29.3139;-47.9805;-34.1407;-0.0349059;-0.11771;-0.253353;
-22.4091;-46.4674;-26.9665;0.00942474;-0.184169;-0.03326;-26.7501;-50.771;-49.5473;-0.088195;-0.089899;-0.123706;-27.4908;-48.313;-34.2466;-0.0314744;-0.115125;-0.144861;
-21.025;-47.2458;-34.9875;-0.0329838;-0.120855;0.0293794;-32.2314;-52.501;-37.742;-0.00724739;-0.0942562;-0.190889;-25.428;-48.3716;-33.9616;-0.0350505;-0.117029;-0.0538186;
-19.0548;-46.9128;-34.9563;-0.0270135;-0.111934;0.134955;-30.2696;-52.6933;-37.6707;-0.00709398;-0.0981533;-0.0938297;-23.3416;-48.2308;-33.8082;-0.0352924;-0.118135;0.0585234;
-17.0154;-46.5599;-34.3634;-0.0320073;-0.142959;0.226556;-28.3888;-52.753;-37.6243;-0.00198128;-0.0939154;0.0075152;-21.2836;-47.8401;-33.5567;-0.0346676;-0.118289;0.161469;
-14.847;-46.1828;-34.1805;-0.0218341;-0.13332;0.34993;-26.4295;-52.6052;-37.4456;-0.00601272;-0.0984037;0.101534;-19.3071;-47.294;-33.4485;-0.032513;-0.116889;0.261442;
-13.1102;-45.4888;-34.1434;-0.0177884;-0.122718;0.450608;-24.4556;-52.2727;-37.2998;-0.0122055;-0.0976455;0.206971;-17.5021;-46.6424;-33.4671;-0.0309054;-0.116602;0.360164;
-11.3543;-44.4502;-33.9755;-0.0207661;-0.115725;0.549653;-22.7311;-51.713;-37.1801;-0.0150103;-0.105211;0.299098;-15.742;-45.7385;-33.1999;-0.0320766;-0.11755;0.459982;
-9.72216;-43.3993;-33.9951;-0.0180905;-0.121336;0.636625;-19.1307;-51.2305;-35.0654;0.00644686;-0.0726875;0.36602;-14.1324;-44.7829;-33.312;-0.029453;-0.116441;0.55968;
-8.68491;-42.1714;-35.4284;-0.061912;-0.0720315;0.724773;-18.9469;-49.2706;-30.9242;0.0146183;-0.139587;0.473207;-12.6211;-43.5979;-32.9707;-0.0281142;-0.119067;0.657967;
-7.396;-40.6062;-35.4253;-0.0579213;-0.0721513;0.820589;-17.3572;-48.2758;-30.7942;0.020257;-0.166478;0.56948;-11.1507;-42.2332;-32.9639;-0.0261428;-0.117872;0.757479;
-6.3128;-39.1452;-34.9779;-0.049817;-0.0825079;0.923036;-15.8158;-47.1536;-30.6259;0.0258459;-0.157123;0.663938;-9.86745;-40.7436;-32.9695;-0.0262442;-0.116875;0.858074;
-5.25991;-37.5628;-34.7805;-0.0508097;-0.0872541;1.02079;-14.4689;-45.7251;-30.2371;0.0130657;-0.178346;0.763645;-8.76088;-39.199;-32.7621;-0.0288075;-0.116663;0.956336;
-4.37251;-35.8245;-34.7899;-0.0469668;-0.0797969;1.12749;-12.9193;-44.077;-30.3867;-0.00136427;-0.146117;0.873655;-7.70784;-37.4512;-32.3887;-0.029197;-0.119351;1.05738;
-3.72387;-34.0637;-34.8015;-0.0555531;-0.0800378;1.23406;-4.10489;-28.03;-30.7538;-0.0221094;-0.113245;1.32432;-6.8936;-35.5954;-32.0048;-0.0301561;-0.121918;1.15879;
-3.23188;-32.1752;-34.7509;-0.0563563;-0.0829688;1.35027;-3.96301;-26.1013;-30.6743;-0.0246798;-0.106021;1.43575;-6.40657;-33.8772;-31.6057;-0.029391;-0.122194;1.266;
-2.87213;-30.257;-34.6462;-0.0470477;-0.0893783;1.44545;-3.94085;-23.9811;-30.5655;-0.026633;-0.0972559;1.54448;-5.86603;-31.7385;-31.3528;-0.0273432;-0.121246;1.37255;
-2.872;-28.5145;-17.333;-0.0918806;-0.268099;1.44;-4.14681;-21.9701;-30.4585;-0.032911;-0.0936829;1.65349;-5.55051;-29.6694;-31.058;-0.0246708;-0.122476;1.47447;
-2.87887;-26.3984;-16.9336;-0.0828958;-0.263742;1.54616;-4.10961;-20.1508;-30.2714;-0.0281267;-0.109726;1.70601;-5.5405;-27.737;-31.1018;-0.0244044;-0.122374;1.57286;
-2.90038;-24.8141;-16.411;-0.0825064;-0.263439;1.64904;-4.71193;-18.2886;-30.3339;-0.0220336;-0.108376;1.80785;-5.70266;-25.8013;-31.3714;-0.020991;-0.119583;1.67128;
-3.40068;-22.6274;-16.0734;-0.0886631;-0.272248;1.75073;-5.46421;-16.3392;-30.1908;-0.0223533;-0.102676;1.90348;-6.10489;-23.7656;-31.3758;-0.0231875;-0.119412;1.77374;
-3.89025;-20.6921;-15.6303;-0.0901944;-0.271707;1.84701;-6.32917;-14.5456;-30.2857;-0.0139894;-0.107988;2.00575;-6.6068;-21.862;-31.4098;-0.0217485;-0.118369;1.87268;
-4.66195;-18.7564;-15.1169;-0.0763034;-0.273988;1.94679;-6.58528;-13.4428;-29.4618;-0.0738233;-0.103171;2.12089;-7.39149;-20.0655;-31.1159;-0.0211125;-0.119159;1.97234;
-5.34279;-17.0048;-14.7339;-0.0760604;-0.277424;2.04185;-7.88346;-11.9299;-29.4313;-0.0742055;-0.0901238;2.22878;-8.25564;-18.2935;-31.2183;-0.0180493;-0.117684;2.07051;
-6.5352;-15.4315;-14.2286;-0.0951274;-0.265184;2.14365;-9.29009;-10.452;-29.2833;-0.0718155;-0.0862333;2.32907;-9.3592;-16.5818;-31.1538;-0.0187397;-0.115985;2.17408;
-7.68216;-13.8656;-13.6712;-0.0969204;-0.251122;2.23898;-10.8061;-9.00083;-29.0336;-0.0737363;-0.0915375;2.42017;-10.5952;-15.2206;-31.2575;-0.0159503;-0.115187;2.26971;
-7.94807;-8.53703;-14.6929;-0.141252;-0.226431;2.47615;-13.4782;-9.77164;-27.2926;-0.0226709;-0.119886;2.5584;-12.01;-13.8308;-31.1757;-0.0128814;-0.113872;2.36962;
-9.54822;-7.52005;-14.4702;-0.139107;-0.224278;2.59458;-15.2837;-8.80601;-27.3707;-0.0402985;-0.118087;2.66459;-13.5946;-12.54;-30.94;-0.0137755;-0.114457;2.48298;
-12.2651;-6.87833;-12.4634;-0.0781284;-0.231473;2.71367;-17.103;-7.98086;-27.2771;-0.0370469;-0.111931;2.75729;-15.2319;-11.4442;-30.9441;-0.0165819;-0.113752;2.58396;
-14.141;-6.14711;-11.9778;-0.0773833;-0.238702;2.80606;-19.143;-7.58367;-26.9983;-0.00105209;-0.115758;2.8727;-16.9765;-10.5883;-30.832;-0.0168976;-0.114047;2.67906;
-15.9669;-5.72274;-11.7328;-0.0785384;-0.250595;2.91004;-21.1155;-7.19109;-26.8828;-0.00180165;-0.114166;2.972;-18.6606;-9.80051;-30.1223;-0.0160032;-0.117605;2.77733;
-18.0208;-5.5032;-11.417;-0.0791068;-0.240793;3.02132;-23.2333;-6.99049;-26.7735;-0.000114858;-0.122064;3.06936;-20.4904;-9.24675;-30.1086;-0.0177792;-0.118047;2.87507;
-18.8085;-5.81187;-26.106;-0.0658494;-0.127815;3.01714;-22.9894;-10.677;-49.0209;-0.0223063;-0.0671155;2.98838;-22.3978;-8.95052;-30.0068;-0.0188069;-0.118289;2.9712;
-21.7238;-8.20699;-18.5358;0.0448613;-0.181445;2.93709;-25.0082;-10.6621;-49.0312;-0.0231532;-0.0644983;3.09972;-24.5066;-8.8277;-30.2364;-0.0202729;-0.117658;3.07393;
-23.7015;-7.97733;-18.2705;0.0395141;-0.189832;-3.24912;-26.9932;-10.76;-49.0112;-0.0213051;-0.0640571;-3.0889;-26.4059;-8.83095;-29.5037;-0.0167544;-0.121071;-3.11071;
-25.6507;-7.89053;-17.926;0.040044;-0.187855;-3.15031;-29.045;-11.0941;-48.967;-0.0216629;-0.0553238;-2.99143;-28.359;-9.13905;-29.4827;-0.0170064;-0.120483;-3.01067;
-27.5918;-8.11711;-17.6939;0.0338369;-0.193462;-3.05678;-30.8358;-11.7229;-48.9292;-0.0246757;-0.0560708;-2.8903;-30.211;-9.57148;-28.9643;-0.0160711;-0.12286;-2.9125;
-29.4537;-8.42491;-17.3785;0.0127596;-0.185513;-2.94216;-33.0754;-12.3419;-49.2839;-0.0240539;-0.0676537;-2.79248;-32.0973;-10.226;-29.0051;-0.0179731;-0.122487;-2.81445;
-31.1461;-9.31601;-17.5527;0.065315;-0.181133;-2.85368;-34.6772;-13.3247;-49.1136;-0.0218867;-0.0482786;-2.67185;-33.9428;-11.0156;-28.9881;-0.0166521;-0.120771;-2.71218;
-32.694;-9.917;-24.5464;-0.0108888;-0.156334;-2.53559;-36.3053;-14.4404;-49.0816;-0.0414357;-0.0622645;-2.59724;-35.6341;-11.9419;-28.7178;-0.0169697;-0.122787;-2.61359;
-34.3891;-11.127;-24.3387;-0.0150477;-0.180191;-2.44662;-37.8689;-15.6725;-49.1417;-0.0153827;-0.0551598;-2.47689;-37.2456;-13.1303;-28.6225;-0.0198949;-0.122465;-2.49836;
-35.7583;-12.5049;-24.3076;-0.0200183;-0.15365;-2.35445;-39.3003;-17.2171;-49.0515;-0.00668398;-0.0520435;-2.39269;-38.6879;-14.501;-28.5776;-0.0205455;-0.122197;-2.39878;
-36.9937;-14.0307;-23.9855;0.0100487;-0.170403;-2.24205;-36.7581;-15.5458;-6.34915;-0.0981807;-0.279778;-2.12277;-40.0992;-15.9828;-28.9333;-0.0231309;-0.119245;-2.30882;
-38.0173;-15.7268;-23.7522;-0.00063187;-0.170408;-2.14683;-37.5073;-17.4355;-6.22705;-0.0914166;-0.273052;-2.01426;-41.334;-17.6389;-28.9866;-0.0243078;-0.118378;-2.20753;
-38.917;-17.522;-24.079;-0.0201222;-0.141314;-2.03637;-45.043;-24.0051;-31.2295;0.043315;-0.116817;-2.04484;-42.249;-19.2657;-29.1963;-0.0264231;-0.117097;-2.09671;
-39.5755;-19.3195;-23.4428;-0.00993526;-0.152463;-1.9604;-38.6545;-20.9835;-4.86283;-0.0963626;-0.275092;-1.80755;-43.0596;-20.9925;-29.2859;-0.0285973;-0.115039;-1.99924;
-40.1986;-21.1754;-23.4638;-0.00170619;-0.128635;-1.84603;-38.9313;-22.9558;-4.41328;-0.0968704;-0.279833;-1.70928;-43.703;-22.8573;-29.7484;-0.0311174;-0.111059;-1.8974;
-40.5458;-23.0876;-23.345;-0.0243205;-0.152162;-1.73489;-39.0346;-24.9485;-3.87215;-0.0998673;-0.284736;-1.60781;-44.2351;-24.7242;-29.5324;-0.0307637;-0.111355;-1.79965;
-40.7871;-25.0428;-23.3427;-0.00731209;-0.114253;-1.64178;-48.9141;-30.5511;-30.8365;-0.0466543;-0.138866;-1.75158;-44.5283;-26.7486;-29.9794;-0.0324934;-0.107132;-1.70001;
-40.6409;-27.0117;-23.3375;-0.0264097;-0.122994;-1.54614;-48.9645;-32.6926;-30.7247;-0.0333818;-0.149297;-1.65308;-44.6367;-28.6544;-29.7555;-0.0272051;-0.108263;-1.60168;
-40.1431;-28.5592;-21.2751;-0.0328192;-0.159349;-1.42831;-49.1073;-34.6048;-30.4937;-0.0396046;-0.157247;-1.55857;-44.5026;-30.6685;-29.7343;-0.026657;-0.107411;-1.50141;
-39.929;-30.9761;-23.0913;-0.0133136;-0.117685;-1.33949;-48.7825;-36.5461;-30.2151;-0.0279492;-0.125372;-1.43986;-44.1609;-32.5518;-29.7058;-0.0282834;-0.104209;-1.39281;
-39.3904;-32.7318;-22.8283;-0.00671244;-0.106265;-1.23006;-48.4384;-38.5226;-30.0831;-0.0320185;-0.125625;-1.34112;-43.528;-34.3607;-29.1778;-0.0254253;-0.105682;-1.30317;
-38.913;-34.4977;-23.3403;0.00811025;-0.0833002;-1.13759;-47.6136;-40.1579;-29.8504;-0.034408;-0.124566;-1.24703;-42.7764;-36.1534;-28.7011;-0.0261823;-0.107271;-1.20433;
-37.6611;-36.543;-22.3042;0.0317427;-0.121516;-1.02556;-46.7671;-42.0491;-29.6166;-0.0296404;-0.114891;-1.13433;-41.9922;-37.8996;-28.7453;-0.0227713;-0.109352;-1.09814;
-36.7659;-38.0426;-22.4811;-0.0768295;-0.0916516;-0.956251;-45.7214;-43.8539;-29.4947;-0.030832;-0.112898;-1.03726;-41.0026;-39.5353;-28.6281;-0.0235941;-0.110595;-1.00968;
-35.3911;-39.5393;-22.2655;-0.0878837;-0.104219;-0.855326;-44.515;-45.5104;-29.3303;-0.0257343;-0.11525;-0.934238;-39.6761;-41.0509;-28.3949;-0.0226262;-0.112265;-0.898787;
-33.8725;-41.0879;-21.238;-0.0339748;-0.163595;-0.722334;-43.2165;-46.9761;-29.2037;-0.0186225;-0.110965;-0.832123;-38.3135;-42.539;-28.629;-0.0262721;-0.109935;-0.797605;
-32.3084;-42.3069;-21.1427;-0.0367923;-0.159985;-0.62949;-41.7495;-48.3754;-29.0463;-0.0138372;-0.111209;-0.736826;-36.7926;-43.8903;-28.4951;-0.03004;-0.11039;-0.699519;
-30.5805;-43.2428;-20.9427;-0.0318348;-0.161767;-0.525853;-40.0751;-49.6515;-28.8407;-0.00887358;-0.120693;-0.624275;-35.0879;-44.9805;-28.6254;-0.0320579;-0.109633;-0.597192;
-28.7898;-44.2116;-20.5209;-0.0385982;-0.169395;-0.441453;-38.8801;-48.1809;-38.1229;0.0797777;-0.0204503;-0.624806;-33.2957;-45.9877;-28.7628;-0.0312817;-0.108139;-0.495767;
-26.8939;-44.831;-20.2384;-0.0395146;-0.16292;-0.353182;-37.1702;-49.2078;-38.1752;0.0900835;-0.0148391;-0.523303;-31.4038;-46.7323;-28.4832;-0.0320903;-0.107546;-0.396198;
-25.2838;-45.6113;-20.618;-0.0299807;-0.123883;-0.25847;-35.391;-50.1701;-38.1935;0.0878386;-0.00981098;-0.425255;-29.456;-47.2614;-28.4137;-0.0305571;-0.105287;-0.295292;
-23.2535;-45.6425;-19.4942;-0.0425048;-0.186771;-0.12206;-33.5375;-50.8857;-38.2689;0.0919602;-0.0123388;-0.334268;-27.5142;-47.5725;-27.9575;-0.0300281;-0.105566;-0.196701;
-21.3422;-46.6064;-31.531;-0.0932457;-0.0931989;0.0697577;-31.5067;-51.1089;-38.4948;0.0751714;-0.0383541;-0.215897;-25.3206;-47.7395;-27.8951;-0.031939;-0.104042;-0.0815914;
-19.3526;-46.3155;-31.5977;-0.0937019;-0.102566;0.171397;-29.5128;-51.2662;-38.1517;0.0822765;-0.0510825;-0.0969758;-23.411;-47.6962;-27.9118;-0.0313956;-0.105276;0.0163189;
-17.1817;-46.1151;-31.2727;-0.0343901;-0.120959;0.236602;-27.4807;-51.2767;-38.0868;0.0968859;-0.0565461;-0.00943878;-21.4602;-47.4843;-28.1045;-0.0296684;-0.103084;0.103986;
-14.6307;-45.6701;-31.4816;0.0112109;-0.0711696;0.375029;-25.5476;-51.3421;-33.4497;-0.00512498;-0.0393288;0.0524636;-19.4067;-46.9833;-27.8864;-0.029332;-0.104153;0.215215;
-12.7767;-44.7828;-31.5693;0.0157694;-0.05865;0.447788;-23.7726;-51.0168;-33.6749;0.0123316;-0.0259238;0.149569;-17.5842;-46.419;-27.9352;-0.0277979;-0.10285;0.303019;
-11.4807;-44.459;-27.6352;-0.101217;-0.0923878;0.583097;-21.8354;-50.6066;-33.5743;-0.00345199;-0.0313217;0.255741;-15.7344;-45.6409;-28.0473;-0.0296631;-0.10184;0.417717;
-9.38306;-43.2653;-31.3704;-0.0135902;-0.0832408;0.671804;-19.8212;-49.8128;-33.4717;-0.00929537;-0.0276964;0.356281;-13.7474;-44.5403;-27.8671;-0.0302534;-0.102545;0.524481;
-7.94973;-42.0527;-31.3521;-0.00188324;-0.0604026;0.762062;-18.0442;-48.998;-33.4894;0.015524;-0.0345567;0.444487;-12.1352;-43.3968;-27.7713;-0.0295914;-0.101393;0.624178;
-6.54522;-40.5772;-31.3736;-0.00594999;-0.053553;0.863758;-17.1952;-47.454;-38.4955;0.0626808;-0.0282612;0.460928;-10.7514;-42.0966;-27.8993;-0.0308934;-0.101481;0.723258;
-5.30683;-39.0427;-31.3235;-0.010484;-0.0439193;0.95532;-15.5044;-46.4062;-38.5975;0.067358;-0.0361379;0.567875;-9.33934;-40.6205;-27.6794;-0.0320393;-0.100243;0.824504;
-4.66496;-38.0832;-28.9429;-0.129135;-0.0699905;1.0327;-13.98;-45.1766;-38.6922;0.0722275;-0.0421564;0.651284;-8.15389;-39.1044;-27.7353;-0.0290788;-0.0995807;0.92048;
-3.77965;-36.2672;-28.769;-0.11986;-0.0722503;1.139;-12.4975;-43.8583;-38.5985;0.036622;-0.00414394;0.746878;-7.06876;-37.3421;-27.2581;-0.0308764;-0.099713;1.02296;
